id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
TSPAN8	4	0.53207	0.63991	1.0	11677	1	-0.030242	0.71425	0.71353	1.0	13410	0	-0.030242
KEL	4	0.53218	0.63996	1.0	11678	1	0.21898	0.26007	0.33636	1.0	6367	1	0.21898
FGF20	4	0.53223	0.63998	1.0	11679	1	0.10395	0.32505	0.37816	1.0	7161	1	0.10395
MCCD1	4	0.53226	0.63999	1.0	11680	1	0.14632	0.084842	0.15025	0.988034	2943	1	0.14632
SH3PXD2B	4	0.53239	0.64006	1.0	11681	1	-0.066882	0.41748	0.44363	1.0	8353	1	-0.066882
CACNG7	4	0.53246	0.64008	1.0	11682	1	0.14675	0.48147	0.49345	1.0	9277	1	0.14675
WDR55	4	0.53257	0.64013	1.0	11683	1	-0.40128	0.958	0.95797	1.0	18106	0	-0.40128
KLF14	4	0.53257	0.64013	1.0	11684	1	-0.30711	0.28824	0.35404	1.0	6705	1	-0.30711
TBX10	4	0.53267	0.64019	1.0	11685	1	-0.016741	0.4828	0.49456	1.0	9297	1	-0.016741
KLHDC2	4	0.53282	0.64025	1.0	11686	1	-0.10699	0.72277	0.72221	1.0	13577	0	-0.10699
SSTR3	4	0.53296	0.64031	1.0	11687	1	0.66129	0.012807	0.033768	0.892333	732	3	0.66129
SLIT2	4	0.53305	0.64035	1.0	11688	1	0.041242	0.61838	0.61788	1.0	11611	0	0.041242
METTL18	4	0.53335	0.64048	1.0	11689	1	-0.3997	0.023166	0.058179	0.953022	1179	1	-0.3997
RCCD1	4	0.53346	0.64055	1.0	11690	1	0.19788	0.095739	0.16513	0.988972	3220	1	0.19788
C7orf76	4	0.53361	0.64061	1.0	11691	1	0.31819	0.038893	0.086212	0.976828	1701	2	0.31819
OR2T6	4	0.53367	0.64063	1.0	11692	1	-0.00083095	0.58315	0.58299	1.0	10990	1	-0.00083095
ZNF428	4	0.53383	0.6407	1.0	11693	1	-0.076215	0.35658	0.39969	1.0	7540	1	-0.076215
GOLGA7	4	0.53383	0.6407	1.0	11694	1	0.19804	0.048591	0.099693	0.977012	1973	2	0.19804
DLG3	4	0.53389	0.64073	1.0	11695	1	0.004474	0.075466	0.13734	0.984036	2696	1	0.004474
EIF4E3	4	0.53396	0.64077	1.0	11696	1	0.27137	0.11448	0.19072	0.988972	3727	2	0.27137
NF1	4	0.5342	0.64087	1.0	11697	1	0.083868	0.22435	0.31458	1.0	5982	1	0.083868
GOLGA2	4	0.53423	0.64088	1.0	11698	1	0.3598	0.10809	0.18207	0.988972	3555	2	0.3598
THAP6	4	0.53449	0.641	1.0	11699	1	-0.30632	0.67133	0.67075	1.0	12600	0	-0.30632
SLC38A8	4	0.53461	0.64105	1.0	11700	1	0.22852	0.13303	0.21582	1.0	4175	2	0.22852
PRR15	4	0.53481	0.64114	1.0	11701	1	0.31262	0.31833	0.37374	1.0	7078	1	0.31262
KCNC2	4	0.5349	0.64118	1.0	11702	1	0.030882	0.51448	0.52074	1.0	9808	1	0.030882
APRT	4	0.53493	0.6412	1.0	11703	1	-0.19837	0.80346	0.80303	1.0	15062	0	-0.19837
NCAN	4	0.53515	0.64129	1.0	11704	1	-0.02369	0.81624	0.81589	1.0	15304	0	-0.02369
PCM1	4	0.53515	0.64129	1.0	11705	1	-0.24332	0.21172	0.30699	1.0	5841	1	-0.24332
GTF2IRD2B	4	0.53529	0.64136	1.0	11706	1	-0.19294	0.48795	0.49879	1.0	9376	1	-0.19294
DLK2	4	0.53548	0.64145	1.0	11707	1	-0.12936	0.73263	0.73216	1.0	13774	0	-0.12936
SERPINA7	4	0.53551	0.64147	1.0	11708	1	-0.30168	0.86135	0.86087	1.0	16166	0	-0.30168
HNF1A	4	0.53575	0.64158	1.0	11709	1	0.066687	0.4712	0.4851	1.0	9130	1	0.066687
PIGH	4	0.5363	0.64184	1.0	11710	1	0.081979	0.22757	0.3165	1.0	6022	1	0.081979
MNDA	4	0.53645	0.6419	1.0	11711	1	-0.012295	0.44453	0.46419	1.0	8748	1	-0.012295
ABCG1	4	0.53648	0.64191	1.0	11712	1	-0.18128	0.64764	0.64706	1.0	12159	0	-0.18128
RNF157	4	0.53651	0.64193	1.0	11713	1	0.0085305	0.60418	0.60366	1.0	11369	1	0.0085305
HSD11B1L	4	0.53654	0.64194	1.0	11714	1	0.12187	0.086404	0.15235	0.988677	2982	2	0.12187
NR6A1	4	0.53659	0.64196	1.0	11715	1	0.25385	0.18189	0.2816	1.0	5380	2	0.25385
CDC25A	4	0.53674	0.64204	1.0	11716	1	0.18257	0.67769	0.67702	1.0	12736	0	0.18257
HRH2	4	0.53677	0.64205	1.0	11717	1	-0.34456	0.9349	0.93477	1.0	17620	0	-0.34456
LOC100129924	4	0.537	0.64215	1.0	11718	1	-0.26541	0.032887	0.077752	0.975155	1543	1	-0.26541
BHLHB9	4	0.53703	0.64215	1.0	11719	1	-0.37221	0.83914	0.83844	1.0	15729	0	-0.37221
DMGDH	4	0.5373	0.64227	1.0	11720	1	0.32198	0.089018	0.15595	0.988972	3050	1	0.32198
TSSK1B	4	0.53744	0.64233	1.0	11721	1	-0.056809	0.43354	0.45584	1.0	8576	1	-0.056809
NUTM1	4	0.53769	0.64244	1.0	11722	1	0.17261	0.6256	0.62514	1.0	11749	0	0.17261
HNRNPH3	4	0.53778	0.64248	1.0	11723	1	0.098825	0.63392	0.63341	1.0	11910	0	0.098825
TRAF3IP2	4	0.53789	0.64254	1.0	11724	1	0.35566	0.14547	0.23271	1.0	4467	2	0.35566
SLC9A3R2	4	0.53814	0.64266	1.0	11725	1	0.16526	0.13009	0.21188	0.998005	4110	1	0.16526
NT5C3A	4	0.53826	0.64272	1.0	11726	1	-0.24046	0.78868	0.78826	1.0	14784	0	-0.24046
PCK1	4	0.53843	0.64279	1.0	11727	1	-0.24236	0.33276	0.38343	1.0	7254	1	-0.24236
KLHL14	4	0.53846	0.6428	1.0	11728	1	0.033932	0.020507	0.052074	0.941234	1070	2	0.033932
LAYN	4	0.53872	0.64293	1.0	11729	1	0.10706	0.15155	0.24089	1.0	4609	2	0.10706
PPEF2	4	0.53896	0.64304	1.0	11730	1	0.28519	0.054298	0.10777	0.977383	2127	2	0.28519
AHSP	4	0.53901	0.64306	1.0	11731	1	0.13719	0.084832	0.15024	0.988034	2942	2	0.13719
NEK4	4	0.53916	0.64312	1.0	11732	1	0.28381	0.021316	0.053896	0.948024	1100	2	0.28381
CD1E	4	0.53939	0.64323	1.0	11733	1	-0.13097	0.61517	0.61461	1.0	11552	0	-0.13097
IRF5	4	0.53948	0.64328	1.0	11734	1	-0.23477	0.73101	0.73049	1.0	13744	0	-0.23477
MSL3	4	0.53976	0.6434	1.0	11735	1	-0.33046	0.67773	0.67705	1.0	12737	0	-0.33046
ATOH8	4	0.53981	0.64342	1.0	11736	1	-0.012353	0.32501	0.37813	1.0	7160	1	-0.012353
CKLF-CMTM1	4	0.53989	0.64346	1.0	11737	1	-0.22152	0.11823	0.19568	0.992666	3816	1	-0.22152
BARX1	4	0.53991	0.64347	1.0	11738	1	-0.097697	0.27738	0.34714	1.0	6567	1	-0.097697
DMBT1	4	0.54006	0.64354	1.0	11739	1	-0.2547	0.7691	0.7687	1.0	14418	0	-0.2547
DAND5	4	0.54028	0.64364	1.0	11740	1	-0.27106	0.69741	0.69673	1.0	13105	0	-0.27106
B4GALT7	4	0.54028	0.64364	1.0	11741	1	-0.14319	0.51911	0.52477	1.0	9886	1	-0.14319
XKRY	4	0.54053	0.64375	1.0	11742	1	-0.18936	0.50286	0.51101	1.0	9620	0	-0.18936
SAMD15	4	0.5406	0.64377	1.0	11743	1	-0.39863	0.31996	0.37477	1.0	7096	1	-0.39863
CDC123	4	0.5406	0.64377	1.0	11744	1	0.48404	0.079238	0.14262	0.987247	2790	2	0.48404
RHOXF1	4	0.54066	0.6438	1.0	11745	1	0.063488	0.14661	0.23427	1.0	4495	2	0.063488
C6orf226	4	0.54083	0.64387	1.0	11746	1	0.068133	0.081286	0.14541	0.987895	2850	2	0.068133
CNOT11	4	0.54123	0.64406	1.0	11747	1	0.36133	0.020609	0.052304	0.941234	1076	2	0.36133
KRTAP4-7	4	0.54154	0.64417	1.0	11748	1	0.28172	0.098688	0.1691	0.988972	3300	2	0.28172
BBX	4	0.54157	0.64419	1.0	11749	1	0.28382	0.024814	0.06196	0.956083	1254	2	0.28382
PLXNA3	4	0.5416	0.64421	1.0	11750	1	0.19961	0.057095	0.11168	0.977383	2209	2	0.19961
CLDN15	4	0.54171	0.64426	1.0	11751	1	-0.103	0.45284	0.47061	1.0	8875	1	-0.103
OR8G1	4	0.54179	0.6443	1.0	11752	1	-0.11701	0.20374	0.30219	1.0	5749	1	-0.11701
VPS16	4	0.54189	0.64435	1.0	11753	1	0.51145	0.017688	0.045427	0.931337	944	2	0.51145
GDAP2	4	0.54192	0.64436	1.0	11754	1	-0.21227	0.45946	0.47585	1.0	8964	1	-0.21227
SORBS2	4	0.54205	0.64442	1.0	11755	1	0.15191	0.52067	0.52615	1.0	9909	1	0.15191
FHL1	4	0.54226	0.64452	1.0	11756	1	-0.12486	0.29514	0.35842	1.0	6792	1	-0.12486
SEBOX	4	0.54235	0.64456	1.0	11757	1	0.4048	0.022815	0.057354	0.953022	1160	2	0.4048
NME1-NME2	4	0.54239	0.64459	1.0	11758	1	0.026022	0.5373	0.54064	1.0	10192	1	0.026022
OAZ3	4	0.54244	0.6446	1.0	11759	1	-0.067103	0.037998	0.084987	0.976828	1677	1	-0.067103
PTPRN2	4	0.54248	0.64463	1.0	11760	1	0.25301	0.16854	0.26361	1.0	5038	2	0.25301
DDX31	4	0.54257	0.64467	1.0	11761	1	-0.45107	0.83102	0.83044	1.0	15576	0	-0.45107
SGCA	4	0.54258	0.64467	1.0	11762	1	-0.38932	0.93063	0.93041	1.0	17535	0	-0.38932
ISLR	4	0.54267	0.64471	1.0	11763	1	0.056481	0.18091	0.28029	1.0	5355	2	0.056481
PTGR1	4	0.54278	0.64476	1.0	11764	1	0.015321	0.73429	0.73378	1.0	13800	0	0.015321
OR2D3	4	0.54283	0.64478	1.0	11765	1	-0.052665	0.36767	0.40757	1.0	7676	1	-0.052665
PSPH	4	0.54283	0.64478	1.0	11766	1	0.032345	0.59894	0.59844	1.0	11275	1	0.032345
RWDD3	4	0.54313	0.64494	1.0	11767	1	-0.26037	0.3737	0.41182	1.0	7753	1	-0.26037
TMEM39B	4	0.54333	0.64503	1.0	11768	1	-0.38775	0.81798	0.81756	1.0	15329	0	-0.38775
ADAMTS2	4	0.54348	0.64509	1.0	11769	1	0.138	0.31922	0.37431	1.0	7086	1	0.138
TMEM88B	4	0.54364	0.64516	1.0	11770	1	0.49791	0.025499	0.063524	0.959937	1281	3	0.49791
FNDC9	4	0.54374	0.64521	1.0	11771	1	0.13337	0.24792	0.32886	1.0	6225	1	0.13337
C4orf47	4	0.54417	0.64542	1.0	11772	1	-0.077145	0.59928	0.5988	1.0	11279	1	-0.077145
APOBEC3D	4	0.5444	0.64551	1.0	11773	1	-0.062016	0.12234	0.20128	0.993881	3921	1	-0.062016
GSTM1	4	0.54447	0.64554	1.0	11774	1	-0.20506	0.66186	0.6612	1.0	12416	0	-0.20506
ESD	4	0.54457	0.64558	1.0	11775	1	0.52959	0.020495	0.052048	0.941234	1069	3	0.52959
IFI27	4	0.54469	0.64564	1.0	11776	1	-0.1158	0.14868	0.23706	1.0	4537	1	-0.1158
DAZL	4	0.54477	0.64568	1.0	11777	1	0.23025	0.1864	0.28772	1.0	5493	2	0.23025
SPRED2	4	0.5448	0.6457	1.0	11778	1	0.10489	0.065348	0.12324	0.981717	2425	2	0.10489
PKP4	4	0.54483	0.64571	1.0	11779	1	-0.023964	0.71974	0.71911	1.0	13519	0	-0.023964
Sep-01	4	0.54493	0.64576	1.0	11780	1	0.65648	0.022308	0.056169	0.953022	1137	3	0.65648
CUL4B	4	0.54547	0.64601	1.0	11781	1	0.015568	0.72831	0.72776	1.0	13685	0	0.015568
C2orf74	4	0.54555	0.64606	1.0	11782	1	-0.2548	0.62431	0.62384	1.0	11721	0	-0.2548
HNMT	4	0.5456	0.64608	1.0	11783	1	-0.24478	0.78147	0.78105	1.0	14653	0	-0.24478
PACSIN2	4	0.54614	0.64633	1.0	11784	1	-0.2102	0.8226	0.82216	1.0	15411	0	-0.2102
ATRNL1	4	0.54663	0.64653	1.0	11785	1	0.26438	0.035369	0.081264	0.976828	1604	2	0.26438
TRPA1	4	0.54675	0.6466	1.0	11786	1	-0.1608	0.89115	0.89083	1.0	16748	0	-0.1608
LONRF3	4	0.54675	0.6466	1.0	11787	1	-0.28536	0.10117	0.17254	0.988972	3374	1	-0.28536
FNDC7	4	0.54683	0.64664	1.0	11788	1	0.0053283	0.34964	0.39483	1.0	7459	1	0.0053283
SHPRH	4	0.54696	0.64669	1.0	11789	1	0.2978	0.073288	0.13436	0.984036	2631	2	0.2978
CLDN11	4	0.54696	0.64669	1.0	11790	1	-0.24475	0.81791	0.81748	1.0	15328	0	-0.24475
CAPS2	4	0.5471	0.64676	1.0	11791	1	-0.17545	0.8245	0.82401	1.0	15450	0	-0.17545
BTBD11	4	0.54728	0.64683	1.0	11792	1	0.48642	0.0036603	0.011358	0.818074	268	2	0.48642
C10orf91	4	0.54732	0.64686	1.0	11793	1	-0.0065555	0.33621	0.38571	1.0	7307	1	-0.0065555
PRR12	4	0.54739	0.64689	1.0	11794	1	0.16858	0.14586	0.23326	1.0	4476	2	0.16858
C9orf92	4	0.54742	0.64691	1.0	11795	1	-0.24939	0.45545	0.47269	1.0	8907	1	-0.24939
TGM2	4	0.54745	0.64692	1.0	11796	1	-0.12196	0.19064	0.29336	1.0	5588	1	-0.12196
OR5B2	4	0.54785	0.64713	1.0	11797	1	0.04744	0.69666	0.69593	1.0	13088	0	0.04744
PPDPF	4	0.54788	0.64714	1.0	11798	1	-0.23588	0.081237	0.14534	0.987895	2847	1	-0.23588
TAT	4	0.54817	0.64728	1.0	11799	1	-0.11976	0.48137	0.49336	1.0	9274	1	-0.11976
SLC9C1	4	0.54822	0.6473	1.0	11800	1	-0.24041	0.2814	0.34973	1.0	6623	1	-0.24041
CLCN6	4	0.54844	0.6474	1.0	11801	1	-0.26736	0.78257	0.78216	1.0	14669	0	-0.26736
WFIKKN2	4	0.54844	0.6474	1.0	11802	1	-0.091799	0.4934	0.50323	1.0	9465	1	-0.091799
FZR1	4	0.54848	0.64742	1.0	11803	1	0.15463	0.16516	0.25918	1.0	4946	2	0.15463
DNASE1	4	0.54854	0.64745	1.0	11804	1	-0.25932	0.89871	0.89838	1.0	16889	0	-0.25932
CON_108	4	0.54868	0.64751	1.0	11805	1	-0.26196	0.72715	0.7266	1.0	13661	0	-0.26196
PXDNL	4	0.54874	0.64753	1.0	11806	1	0.37039	0.1152	0.19165	0.988972	3744	2	0.37039
ACP1	4	0.54882	0.64757	1.0	11807	1	-0.17662	0.73819	0.73764	1.0	13860	0	-0.17662
PRY	4	0.54887	0.6476	1.0	11808	1	-0.45183	0.74917	0.74877	1.0	14050	0	-0.45183
LAMB1	4	0.54891	0.64761	1.0	11809	1	-0.060381	0.56997	0.57043	1.0	10769	1	-0.060381
ATRN	4	0.54894	0.64763	1.0	11810	1	-0.12454	0.23563	0.32135	1.0	6104	1	-0.12454
SLC39A5	4	0.54931	0.6478	1.0	11811	1	0.29761	0.14066	0.22623	1.0	4337	2	0.29761
SOX5	4	0.54934	0.64782	1.0	11812	1	-0.013137	0.43344	0.45575	1.0	8573	1	-0.013137
NBEAL1	4	0.54948	0.64788	1.0	11813	1	-0.41123	0.32493	0.37808	1.0	7159	1	-0.41123
LRRC46	4	0.54952	0.6479	1.0	11814	1	-0.198	0.93752	0.93748	1.0	17667	0	-0.198
LRRC10B	4	0.54952	0.6479	1.0	11815	1	-0.34979	0.70223	0.70151	1.0	13193	0	-0.34979
TMEM165	4	0.5496	0.64793	1.0	11816	1	-0.33086	0.90814	0.90786	1.0	17087	0	-0.33086
SEPW1	4	0.54968	0.64798	1.0	11817	1	0.033393	0.8107	0.81031	1.0	15212	0	0.033393
ZNF771	4	0.54973	0.64801	1.0	11818	1	-0.514	0.63015	0.62968	1.0	11838	0	-0.514
USP17L25	4	0.54977	0.64802	1.0	11819	1	-0.32403	0.66107	0.66043	1.0	12400	0	-0.32403
PLEKHG4B	4	0.54977	0.64802	1.0	11820	1	0.30637	0.19052	0.29321	1.0	5586	2	0.30637
KRT71	4	0.54988	0.64808	1.0	11821	1	0.053186	0.11708	0.19418	0.990734	3795	2	0.053186
TSTD1	4	0.54989	0.64809	1.0	11822	1	-0.22015	0.27843	0.34781	1.0	6581	1	-0.22015
RNASET2	4	0.54997	0.64811	1.0	11823	1	-0.023461	0.72887	0.72833	1.0	13695	0	-0.023461
SLC39A9	4	0.55025	0.64824	1.0	11824	1	0.61079	0.0084313	0.023186	0.885734	498	3	0.61079
MAP2K4	4	0.55028	0.64825	1.0	11825	1	0.65267	0.013321	0.03502	0.899075	752	3	0.65267
OTC	4	0.55031	0.64827	1.0	11826	1	0.13368	0.71409	0.71336	1.0	13406	0	0.13368
FAM193B	4	0.55052	0.64838	1.0	11827	1	0.39188	0.0048247	0.014282	0.85342	323	2	0.39188
PITX3	4	0.55072	0.64848	1.0	11828	1	-0.075054	0.70746	0.70674	1.0	13285	0	-0.075054
LHFPL3	4	0.55077	0.64851	1.0	11829	1	-0.12747	0.69484	0.69417	1.0	13054	0	-0.12747
MLEC	4	0.55097	0.6486	1.0	11830	1	0.21657	0.21901	0.31138	1.0	5920	1	0.21657
SOCS1	4	0.55102	0.64863	1.0	11831	1	0.43784	0.11185	0.18721	0.988972	3661	2	0.43784
ADARB2	4	0.55118	0.64869	1.0	11832	1	0.51212	0.025923	0.064521	0.961191	1299	3	0.51212
SLC13A3	4	0.55125	0.64873	1.0	11833	1	0.056307	0.46832	0.48283	1.0	9086	1	0.056307
GSTCD	4	0.55132	0.64876	1.0	11834	1	0.28336	0.070667	0.1307	0.984036	2570	2	0.28336
C5	4	0.55151	0.64884	1.0	11835	1	0.055733	0.15858	0.25032	1.0	4787	2	0.055733
HEYL	4	0.55159	0.64888	1.0	11836	1	0.044059	0.21654	0.30991	1.0	5893	1	0.044059
DCLRE1A	4	0.55162	0.6489	1.0	11837	1	-0.26462	0.71317	0.71242	1.0	13390	0	-0.26462
HCN4	4	0.55169	0.64893	1.0	11838	1	-0.28325	0.65016	0.64954	1.0	12207	0	-0.28325
KIFC2	4	0.55175	0.64895	1.0	11839	1	0.74103	0.0065303	0.018571	0.885734	403	2	0.74103
JUNB	4	0.55199	0.64907	1.0	11840	1	-0.14385	0.74845	0.748	1.0	14036	0	-0.14385
SLC1A6	4	0.55202	0.64908	1.0	11841	1	-0.2807	0.89152	0.89123	1.0	16754	0	-0.2807
TDRD12	4	0.55206	0.64909	1.0	11842	1	-0.44597	0.30986	0.36819	1.0	6972	1	-0.44597
SURF1	4	0.55213	0.64912	1.0	11843	1	0.096482	0.34492	0.39163	1.0	7409	1	0.096482
PIK3CG	4	0.55216	0.64914	1.0	11844	1	-0.34193	0.23455	0.3207	1.0	6093	1	-0.34193
SLC10A1	4	0.55222	0.64917	1.0	11845	1	-0.22738	0.81363	0.81326	1.0	15274	0	-0.22738
ZNF77	4	0.55225	0.64918	1.0	11846	1	0.011002	0.38572	0.42046	1.0	7917	1	0.011002
FZD7	4	0.55231	0.64921	1.0	11847	1	-0.027708	0.62923	0.62876	1.0	11819	0	-0.027708
CCDC129	4	0.5525	0.6493	1.0	11848	1	0.12212	0.15347	0.24345	1.0	4661	2	0.12212
ADGRF5	4	0.55256	0.64934	1.0	11849	1	0.26624	0.093248	0.16175	0.988972	3153	2	0.26624
SULT1C4	4	0.55305	0.64955	1.0	11850	1	0.10763	0.14641	0.23402	1.0	4487	2	0.10763
HMCN1	4	0.55336	0.6497	1.0	11851	1	-0.12517	0.4519	0.4699	1.0	8859	1	-0.12517
C2orf68	4	0.5534	0.64973	1.0	11852	1	-0.14374	0.67691	0.67626	1.0	12716	0	-0.14374
VWA5B2	4	0.5534	0.64973	1.0	11853	1	-0.36424	0.56591	0.56666	1.0	10697	1	-0.36424
TXNRD2	4	0.55353	0.6498	1.0	11854	1	-0.22737	0.7375	0.73697	1.0	13850	0	-0.22737
AMBRA1	4	0.55367	0.64987	1.0	11855	1	-0.22827	0.93649	0.93641	1.0	17651	0	-0.22827
CNTNAP4	4	0.55384	0.64996	1.0	11856	1	-0.2926	0.8599	0.85941	1.0	16142	0	-0.2926
GSDMD	4	0.55387	0.64997	1.0	11857	1	-0.14629	0.42514	0.44937	1.0	8456	1	-0.14629
SORD	4	0.5539	0.64999	1.0	11858	1	0.040355	0.60065	0.60018	1.0	11307	1	0.040355
AMMECR1	4	0.55395	0.65001	1.0	11859	1	-0.30432	0.46123	0.4772	1.0	8989	1	-0.30432
KDR	4	0.5541	0.65007	1.0	11860	1	-0.20917	0.64576	0.6452	1.0	12120	0	-0.20917
PIGK	4	0.55415	0.65009	1.0	11861	1	-0.008163	0.73602	0.73547	1.0	13829	0	-0.008163
LDHC	4	0.55421	0.65012	1.0	11862	1	0.1118	0.0092998	0.025329	0.885734	542	2	0.1118
MCC	4	0.55424	0.65014	1.0	11863	1	-0.007966	0.21368	0.30818	1.0	5857	1	-0.007966
VPS18	4	0.55449	0.65026	1.0	11864	1	-0.13142	0.41328	0.4405	1.0	8293	1	-0.13142
SDHAF3	4	0.55455	0.65028	1.0	11865	1	-0.40137	0.40639	0.43544	1.0	8197	1	-0.40137
CON_60	4	0.55463	0.65031	1.0	11866	1	-0.33532	0.61632	0.61577	1.0	11569	0	-0.33532
CDC6	4	0.55466	0.65033	1.0	11867	1	-0.16471	0.15831	0.24999	1.0	4779	1	-0.16471
PHC1	4	0.55483	0.65041	1.0	11868	1	-0.41055	0.95766	0.95764	1.0	18097	0	-0.41055
NDUFAF4	4	0.55489	0.65043	1.0	11869	1	-0.31513	0.45102	0.4692	1.0	8847	1	-0.31513
CORO1A	4	0.55497	0.65047	1.0	11870	1	-0.14627	0.53023	0.53447	1.0	10082	1	-0.14627
DEFB114	4	0.55505	0.6505	1.0	11871	1	-0.036998	0.20167	0.30099	1.0	5725	1	-0.036998
OR13F1	4	0.55505	0.6505	1.0	11872	1	-0.11458	0.80018	0.7998	1.0	15001	0	-0.11458
TXNDC2	4	0.55509	0.65051	1.0	11873	1	-0.32226	0.91408	0.91386	1.0	17203	0	-0.32226
PCP4	4	0.55523	0.65058	1.0	11874	1	-0.2169	0.38251	0.41815	1.0	7875	1	-0.2169
GDPGP1	4	0.55526	0.65059	1.0	11875	1	0.292	0.075622	0.13758	0.984036	2703	2	0.292
GSG2	4	0.55537	0.65065	1.0	11876	1	-0.15664	0.3298	0.38142	1.0	7225	1	-0.15664
BLZF1	4	0.55551	0.65073	1.0	11877	1	-0.036502	0.6975	0.6968	1.0	13106	0	-0.036502
SLC25A19	4	0.5558	0.65086	1.0	11878	1	-0.082504	0.068781	0.12802	0.981717	2522	1	-0.082504
ZNF213	4	0.55582	0.65087	1.0	11879	1	0.031734	0.18163	0.28126	1.0	5373	2	0.031734
PRSS55	4	0.55592	0.65092	1.0	11880	1	0.25205	0.078648	0.14178	0.987247	2778	1	0.25205
SFTPD	4	0.55602	0.65096	1.0	11881	1	0.20745	0.37337	0.41158	1.0	7746	1	0.20745
FOXD4	4	0.55609	0.65099	1.0	11882	1	0.16043	0.29973	0.36144	1.0	6855	1	0.16043
HTR3E	4	0.55625	0.65105	1.0	11883	1	0.062723	0.43184	0.4545	1.0	8550	1	0.062723
IGFBP7	4	0.55636	0.65111	1.0	11884	1	-0.15728	0.8521	0.85149	1.0	15980	0	-0.15728
COA5	4	0.55642	0.65115	1.0	11885	1	-0.28798	0.90302	0.90267	1.0	16974	0	-0.28798
IL36B	4	0.55662	0.65124	1.0	11886	1	-0.27967	0.34257	0.39	1.0	7378	1	-0.27967
MBD3L2	4	0.55664	0.65125	1.0	11887	1	-0.20183	0.72499	0.72445	1.0	13613	0	-0.20183
OR4F4	4	0.55677	0.65131	1.0	11888	1	-0.31446	0.49156	0.50171	1.0	9434	1	-0.31446
APOBR	4	0.5569	0.65137	1.0	11889	1	0.057575	0.47809	0.49069	1.0	9230	1	0.057575
STAG3	4	0.55701	0.65142	1.0	11890	1	-0.015519	0.54547	0.54787	1.0	10325	1	-0.015519
CD101	4	0.55704	0.65144	1.0	11891	1	-0.090437	0.60586	0.6053	1.0	11408	0	-0.090437
ACSL6	4	0.55712	0.65147	1.0	11892	1	0.014131	0.66096	0.66032	1.0	12398	0	0.014131
DNAH12	4	0.55715	0.65149	1.0	11893	1	-0.17414	0.7695	0.76911	1.0	14424	0	-0.17414
SRXN1	4	0.55729	0.65155	1.0	11894	1	0.18938	0.012239	0.032414	0.889016	702	2	0.18938
KCNAB2	4	0.55734	0.65157	1.0	11895	1	-0.071221	0.15033	0.23926	1.0	4582	1	-0.071221
PIAS3	4	0.55738	0.65159	1.0	11896	1	-0.24335	0.51309	0.51954	1.0	9788	1	-0.24335
PPP1R14A	4	0.55755	0.65169	1.0	11897	1	0.71385	0.0056577	0.016361	0.875157	362	3	0.71385
UBA7	4	0.55758	0.6517	1.0	11898	1	0.089264	0.28436	0.35154	1.0	6661	1	0.089264
CON_70	4	0.55762	0.65172	1.0	11899	1	-0.092362	0.70632	0.7056	1.0	13267	0	-0.092362
AGAP11	4	0.5578	0.6518	1.0	11900	1	0.45848	0.090068	0.15738	0.988972	3076	2	0.45848
ZNF598	4	0.55789	0.65184	1.0	11901	1	0.12129	0.28553	0.35232	1.0	6674	1	0.12129
OR2T5	4	0.55803	0.6519	1.0	11902	1	-0.054116	0.66059	0.65997	1.0	12392	0	-0.054116
KCNJ1	4	0.55814	0.65195	1.0	11903	1	0.14627	0.71549	0.71478	1.0	13434	0	0.14627
GABRA6	4	0.55817	0.65196	1.0	11904	1	-0.26609	0.51708	0.52304	1.0	9853	1	-0.26609
CLSTN3	4	0.55821	0.65198	1.0	11905	1	-0.083127	0.40628	0.43536	1.0	8194	1	-0.083127
ZNF829	4	0.55824	0.652	1.0	11906	1	-0.38402	0.61829	0.61779	1.0	11609	0	-0.38402
HYKK	4	0.55825	0.652	1.0	11907	1	-0.27972	0.89098	0.89066	1.0	16743	0	-0.27972
WHSC1	4	0.55845	0.65209	1.0	11908	1	0.26826	0.11653	0.19341	0.990012	3782	2	0.26826
SMIM22	4	0.55848	0.65211	1.0	11909	1	-0.28473	0.34078	0.38877	1.0	7359	1	-0.28473
RAB37	4	0.55852	0.65212	1.0	11910	1	-0.43426	0.53924	0.54238	1.0	10219	0	-0.43426
MAK	4	0.55853	0.65213	1.0	11911	1	0.23336	0.027959	0.069032	0.964056	1386	2	0.23336
CD9	4	0.55853	0.65213	1.0	11912	1	-0.030521	0.66176	0.66112	1.0	12414	0	-0.030521
NDST1	4	0.55856	0.65215	1.0	11913	1	-0.02422	0.050348	0.10219	0.977012	2017	2	-0.02422
C5orf63	4	0.55876	0.65224	1.0	11914	1	0.25309	0.067075	0.12565	0.981717	2474	2	0.25309
CDV3	4	0.55879	0.65225	1.0	11915	1	0.33756	0.17293	0.26961	1.0	5152	2	0.33756
CYP2E1	4	0.55912	0.65241	1.0	11916	1	-0.25905	0.11487	0.1912	0.988972	3736	1	-0.25905
CON_185	4	0.55915	0.65243	1.0	11917	1	0.16521	0.6687	0.66815	1.0	12563	0	0.16521
NODAL	4	0.55935	0.65252	1.0	11918	1	0.57836	0.019228	0.049063	0.938195	1006	3	0.57836
