id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
FAM3D	4	0.41133	0.57539	1.0	11036	2	-0.35139	0.67701	0.67636	0.999922	13044	0	-0.35139
GALNT9	4	0.41156	0.57557	1.0	11037	2	-0.64813	0.40568	0.44952	0.999922	8629	1	-0.64813
OR4S1	4	0.41156	0.57557	1.0	11038	1	-0.014515	0.47998	0.50247	0.999922	9702	1	-0.014515
AHI1	4	0.4117	0.57569	1.0	11039	2	-0.47206	0.84527	0.8446	0.999922	16227	0	-0.47206
E2F3	4	0.4117	0.5757	1.0	11040	1	0.93589	0.0093739	0.026088	0.967502	508	2	0.93589
FOCAD	4	0.41174	0.57572	1.0	11041	2	-0.28815	0.021114	0.053734	0.985116	1038	1	-0.28815
GULP1	4	0.41175	0.57573	1.0	11042	2	-0.20469	0.057077	0.11816	0.989632	2299	1	-0.20469
GINS4	4	0.41177	0.57576	1.0	11043	2	-0.55545	0.86577	0.86533	0.999922	16621	0	-0.55545
TAC4	4	0.41179	0.57577	1.0	11044	2	-0.67806	0.66837	0.66782	0.999922	12866	0	-0.67806
CLASRP	4	0.41191	0.57588	1.0	11045	2	-0.53105	0.93203	0.9318	0.999922	17953	0	-0.53105
GPSM2	4	0.41195	0.57591	1.0	11046	1	0.58199	0.03715	0.089468	0.985116	1753	2	0.58199
IL1RL1	4	0.41198	0.57593	1.0	11047	2	0.052798	0.083435	0.15367	0.992069	2995	2	0.052798
SUV420H1	4	0.41209	0.57603	1.0	11048	1	1.3433	0.00495	0.015293	0.967502	299	2	1.3433
ERLIN2	4	0.41212	0.57604	1.0	11049	2	-0.11185	0.22433	0.33758	0.999922	6472	2	-0.11185
PTGER2	4	0.41212	0.57605	1.0	11050	1	-0.33797	0.86872	0.86828	0.999922	16679	0	-0.33797
ZCRB1	4	0.41221	0.57612	1.0	11051	2	-0.20074	0.23658	0.34504	0.999922	6611	1	-0.20074
ATXN2L	4	0.41228	0.57618	1.0	11052	2	-0.2692	0.25114	0.35327	0.999922	6773	1	-0.2692
C11orf30	4	0.4123	0.57619	1.0	11053	1	0.70687	0.023491	0.059169	0.985116	1141	2	0.70687
NOX5	4	0.41246	0.57632	1.0	11054	2	-0.72822	0.54488	0.55332	0.999922	10657	1	-0.72822
ZNF593	4	0.41254	0.57639	1.0	11055	1	-0.19444	0.65699	0.65637	0.999922	12640	0	-0.19444
TIPIN	4	0.41255	0.5764	1.0	11056	2	-0.6134	0.85057	0.84997	0.999922	16324	0	-0.6134
PFDN6	4	0.41258	0.57642	1.0	11057	2	-0.65789	0.6941	0.69345	0.999922	13366	0	-0.65789
TMEM56	4	0.4126	0.57644	1.0	11058	2	-0.41433	0.37983	0.4322	0.999922	8301	1	-0.41433
VPS13A	4	0.41267	0.57651	1.0	11059	2	-0.36383	0.33101	0.4008	0.999922	7698	1	-0.36383
ZNF835	4	0.41274	0.57657	1.0	11060	2	-0.61457	0.45438	0.48362	0.999922	9331	1	-0.61457
ACBD4	4	0.41279	0.57661	1.0	11061	2	-0.37794	0.026117	0.065102	0.985116	1264	1	-0.37794
DLGAP1	4	0.41283	0.57666	1.0	11062	2	-0.52306	0.2073	0.31568	0.999922	6040	1	-0.52306
ZMAT4	4	0.41287	0.57668	1.0	11063	2	-0.24984	0.37253	0.42735	0.999922	8210	1	-0.24984
NUDT12	4	0.41289	0.5767	1.0	11064	1	-0.27852	0.43901	0.47268	0.999922	9086	1	-0.27852
SYDE1	4	0.41295	0.57675	1.0	11065	2	-0.56865	0.57008	0.57475	0.999922	11075	1	-0.56865
KCNK1	4	0.41302	0.57681	1.0	11066	2	-0.70568	0.82269	0.82224	0.999922	15826	0	-0.70568
FBXO47	4	0.41306	0.57685	1.0	11067	2	-0.43434	0.35775	0.41771	0.999922	8044	1	-0.43434
GSTT2B	4	0.4131	0.57689	1.0	11068	1	-0.033237	0.4387	0.47247	0.999922	9082	1	-0.033237
RAF1	4	0.41326	0.57703	1.0	11069	2	-0.49924	0.73241	0.73194	0.999922	14114	0	-0.49924
ZNRF2	4	0.41332	0.57708	1.0	11070	2	0.077725	0.062878	0.12597	0.989632	2456	2	0.077725
IKZF4	4	0.41339	0.57714	1.0	11071	2	-0.50026	0.80559	0.80523	0.999922	15484	0	-0.50026
SMIM5	4	0.41348	0.57723	1.0	11072	2	-0.4781	0.81201	0.81162	0.999922	15601	0	-0.4781
NUBP2	4	0.41355	0.57728	1.0	11073	2	-0.57787	0.51864	0.53213	0.999922	10251	1	-0.57787
CRB3	4	0.41355	0.57728	1.0	11074	2	-0.32715	0.052344	0.11173	0.989632	2177	1	-0.32715
BTN2A2	4	0.41362	0.57734	1.0	11075	1	-0.26886	0.85827	0.85779	0.999922	16477	0	-0.26886
C17orf98	4	0.41366	0.57737	1.0	11076	2	-0.5406	0.81968	0.81924	0.999922	15775	0	-0.5406
CBLC	4	0.41376	0.57746	1.0	11077	1	0.10484	0.1391	0.22702	0.999922	4384	2	0.10484
SLC4A5	4	0.41378	0.57747	1.0	11078	2	-0.55451	0.737	0.73644	0.999922	14209	0	-0.55451
OR3A2	4	0.4138	0.57748	1.0	11079	1	0.027049	0.41184	0.45366	0.999922	8711	1	0.027049
ERF	4	0.4138	0.57748	1.0	11080	2	-0.24948	0.4313	0.46725	0.999922	8987	1	-0.24948
OR51B6	4	0.41389	0.57756	1.0	11081	2	-0.51322	0.91154	0.91132	0.999922	17541	0	-0.51322
SAFB2	4	0.41392	0.57758	1.0	11082	2	-0.42229	0.5844	0.58731	0.999922	11308	1	-0.42229
SPATC1	4	0.41394	0.5776	1.0	11083	1	0.50847	0.057919	0.11931	0.989632	2328	2	0.50847
LEMD3	4	0.41396	0.57762	1.0	11084	2	-0.38688	0.75278	0.75244	0.999922	14495	0	-0.38688
MED6	4	0.41397	0.57762	1.0	11085	2	-0.29017	0.095468	0.16954	0.998537	3270	1	-0.29017
FIGLA	4	0.41408	0.57771	1.0	11086	1	-0.15327	0.013162	0.035092	0.974641	693	1	-0.15327
TPCN2	4	0.41413	0.57776	1.0	11087	2	-0.36302	0.76909	0.76869	0.999922	14804	0	-0.36302
CRH	4	0.41421	0.57783	1.0	11088	1	0.1714	0.12114	0.20329	0.998537	3934	2	0.1714
LMO7DN	4	0.4143	0.57791	1.0	11089	2	-0.54113	0.89212	0.89181	0.999922	17140	0	-0.54113
CYB561A3	4	0.41442	0.57802	1.0	11090	1	0.30564	0.12749	0.21164	0.998537	4089	2	0.30564
ANXA5	4	0.41443	0.57803	1.0	11091	2	-0.16658	0.35082	0.41325	0.999922	7944	1	-0.16658
BIRC6	4	0.41445	0.57804	1.0	11092	2	-0.58889	0.88685	0.8865	0.999922	17044	0	-0.58889
ZC3H11A	4	0.41446	0.57805	1.0	11093	1	0.061768	0.06214	0.125	0.989632	2438	1	0.061768
RCE1	4	0.41453	0.57811	1.0	11094	1	-0.35445	0.91559	0.91537	0.999922	17619	0	-0.35445
CCDC68	4	0.41463	0.5782	1.0	11095	2	-0.40265	0.7494	0.74899	0.999922	14433	0	-0.40265
TRIM51	4	0.41472	0.57827	1.0	11096	1	0.21531	0.24617	0.35047	0.999922	6713	1	0.21531
CHFR	4	0.41477	0.57832	1.0	11097	2	-0.44332	0.81244	0.81208	0.999922	15613	0	-0.44332
PNMAL1	4	0.4148	0.57833	1.0	11098	2	-0.65506	0.33966	0.40617	0.999922	7794	1	-0.65506
TBL1Y	4	0.41481	0.57834	1.0	11099	2	-0.46991	0.82347	0.823	0.999922	15841	0	-0.46991
OR6K3	4	0.41482	0.57836	1.0	11100	2	-0.66821	0.91019	0.90992	0.999922	17516	0	-0.66821
CTAGE6	4	0.41508	0.57859	1.0	11101	1	0.21458	0.090251	0.16263	0.995267	3164	2	0.21458
PRIMPOL	4	0.41508	0.57859	1.0	11102	2	-0.64788	0.67726	0.67657	0.999922	13047	0	-0.64788
PDLIM4	4	0.41513	0.57863	1.0	11103	2	-0.59305	0.83958	0.83887	0.999922	16128	0	-0.59305
TMEM200A	4	0.41515	0.57865	1.0	11104	1	0.22661	0.21885	0.33063	0.999922	6332	2	0.22661
NLRC4	4	0.41519	0.57867	1.0	11105	2	-0.1574	0.01563	0.041007	0.985116	799	1	-0.1574
LHX8	4	0.41534	0.57881	1.0	11106	2	-0.4873	0.38987	0.43886	0.999922	8435	1	-0.4873
ANKRD49	4	0.4154	0.57885	1.0	11107	2	-0.48257	0.27538	0.36722	0.999922	7047	1	-0.48257
TAX1BP1	4	0.4155	0.57893	1.0	11108	2	-0.3086	0.53632	0.54634	0.999922	10521	1	-0.3086
TEX26	4	0.41551	0.57894	1.0	11109	2	-0.1517	0.17486	0.27354	0.999922	5266	2	-0.1517
FCHSD2	4	0.41553	0.57896	1.0	11110	2	-0.21962	0.64326	0.64272	0.999922	12384	1	-0.21962
HMGCS2	4	0.41559	0.57901	1.0	11111	2	-0.70451	0.83896	0.83824	0.999922	16110	0	-0.70451
NSUN2	4	0.41559	0.57901	1.0	11112	2	-0.72534	0.75476	0.75439	0.999922	14534	0	-0.72534
TSPAN11	4	0.41577	0.57915	1.0	11113	2	-0.29085	0.55685	0.56336	0.999922	10841	1	-0.29085
ZNF277	4	0.41581	0.57918	1.0	11114	2	-0.11385	0.20301	0.3101	0.999922	5933	2	-0.11385
NTMT1	4	0.41583	0.5792	1.0	11115	2	-0.48563	0.66969	0.66911	0.999922	12889	0	-0.48563
FOSL1	4	0.41597	0.57932	1.0	11116	2	-0.4938	0.61648	0.61673	0.999922	11879	1	-0.4938
NACA	4	0.41609	0.57942	1.0	11117	1	-0.35463	0.13365	0.21978	0.998537	4255	1	-0.35463
VEGFB	4	0.41611	0.57944	1.0	11118	2	-0.072811	0.18041	0.28074	0.999922	5412	2	-0.072811
FBRS	4	0.41616	0.57949	1.0	11119	2	-0.53652	0.34543	0.40982	0.999922	7877	1	-0.53652
MS4A3	4	0.41625	0.57957	1.0	11120	2	-0.40005	0.3006	0.38215	0.999922	7333	1	-0.40005
SIRPA	4	0.4163	0.57962	1.0	11121	2	-0.49799	0.85863	0.85816	0.999922	16483	0	-0.49799
RYR3	4	0.41644	0.57974	1.0	11122	1	-0.26795	0.62723	0.62705	0.999922	12083	1	-0.26795
FOXR2	4	0.41647	0.57978	1.0	11123	2	-0.49928	0.62372	0.62367	0.999922	12018	1	-0.49928
RIBC2	4	0.41661	0.57991	1.0	11124	1	-0.20973	0.68054	0.67989	0.999922	13101	0	-0.20973
SH3GL2	4	0.41677	0.58005	1.0	11125	2	0.13036	0.0071273	0.020636	0.967502	401	2	0.13036
Sep-04	4	0.4168	0.58008	1.0	11126	2	-0.37832	0.63836	0.63777	0.999922	12296	1	-0.37832
NFE2	4	0.41685	0.58012	1.0	11127	2	-0.53815	0.90653	0.90622	0.999922	17437	0	-0.53815
LRRC37A2	4	0.41687	0.58015	1.0	11128	2	-0.1506	0.1215	0.2038	0.998537	3945	2	-0.1506
KRTAP12-1	4	0.41691	0.58017	1.0	11129	1	0.0016641	0.6645	0.66387	0.999922	12790	0	0.0016641
ZFY	4	0.41696	0.58021	1.0	11130	1	0.16376	0.46105	0.48847	0.999922	9438	1	0.16376
SLC17A8	4	0.41699	0.58023	1.0	11131	2	-0.13624	0.14987	0.24105	0.999922	4651	2	-0.13624
HADH	4	0.41706	0.5803	1.0	11132	1	0.061365	0.043879	0.10039	0.989632	1949	2	0.061365
CCDC30	4	0.41713	0.58036	1.0	11133	2	-0.53361	0.92691	0.9267	0.999922	17842	0	-0.53361
ATP12A	4	0.41717	0.5804	1.0	11134	2	-0.34604	0.5077	0.52357	0.999922	10094	1	-0.34604
BPIFB1	4	0.41724	0.58047	1.0	11135	1	-0.2734	0.18131	0.28193	0.999922	5437	1	-0.2734
EDARADD	4	0.41727	0.58049	1.0	11136	2	-0.71828	0.89117	0.89086	0.999922	17124	0	-0.71828
VSTM2L	4	0.41727	0.58049	1.0	11137	1	0.17673	0.53446	0.54482	0.999922	10483	1	0.17673
C20orf197	4	0.41731	0.58053	1.0	11138	1	-0.22389	0.79368	0.79328	0.999922	15258	0	-0.22389
TBC1D5	4	0.41734	0.58055	1.0	11139	1	0.31977	0.19465	0.29933	0.999922	5733	2	0.31977
MSMB	4	0.41741	0.58061	1.0	11140	2	-0.16084	0.15698	0.25028	0.999922	4832	2	-0.16084
YIF1A	4	0.41745	0.58065	1.0	11141	2	0.20529	0.059602	0.12156	0.989632	2373	2	0.20529
C19orf43	4	0.41755	0.58073	1.0	11142	1	0.090769	0.23322	0.34318	0.999922	6575	1	0.090769
CLOCK	4	0.41758	0.58076	1.0	11143	1	-0.19312	0.84077	0.84004	0.999922	16143	0	-0.19312
POLR1B	4	0.41763	0.5808	1.0	11144	1	-0.63846	0.43857	0.47237	0.999922	9081	1	-0.63846
STIM1	4	0.41771	0.58088	1.0	11145	2	-0.53988	0.86382	0.86338	0.999922	16580	0	-0.53988
RPL15	4	0.41784	0.58099	1.0	11146	2	-0.5655	0.68133	0.68069	0.999922	13116	0	-0.5655
POLR3D	4	0.41794	0.58106	1.0	11147	2	-0.66484	0.81999	0.81957	0.999922	15780	0	-0.66484
ETAA1	4	0.41803	0.58114	1.0	11148	2	-0.61558	0.84953	0.84892	0.999922	16303	0	-0.61558
PLEKHA2	4	0.41805	0.58116	1.0	11149	2	-0.68203	0.42121	0.46017	0.999922	8829	1	-0.68203
AMER1	4	0.41807	0.58118	1.0	11150	1	-0.56089	0.54128	0.55038	0.999922	10601	0	-0.56089
TH	4	0.41807	0.58119	1.0	11151	2	-0.57748	0.58311	0.58617	0.999922	11283	1	-0.57748
SPC24	4	0.41814	0.58124	1.0	11152	1	0.2381	0.046991	0.1045	0.989632	2031	2	0.2381
LILRA4	4	0.41828	0.58135	1.0	11153	2	-0.1092	0.18926	0.2923	0.999922	5620	2	-0.1092
DOLPP1	4	0.41831	0.58137	1.0	11154	2	-0.53095	0.77255	0.77216	0.999922	14870	0	-0.53095
DNAH10	4	0.41831	0.58137	1.0	11155	1	0.11178	0.086176	0.15723	0.995095	3057	1	0.11178
HOPX	4	0.41851	0.58155	1.0	11156	2	-0.72007	0.1815	0.28218	0.999922	5442	1	-0.72007
CXXC5	4	0.41852	0.58155	1.0	11157	1	0.56464	0.030135	0.073972	0.985116	1432	2	0.56464
RAC3	4	0.41855	0.58157	1.0	11158	1	0.33645	0.098744	0.1738	0.998537	3352	2	0.33645
SH3PXD2B	4	0.41861	0.58162	1.0	11159	2	-0.53341	0.55649	0.56306	0.999922	10836	1	-0.53341
ATG16L2	4	0.41865	0.58166	1.0	11160	2	-0.46091	0.45494	0.48404	0.999922	9341	1	-0.46091
LOC100130880	4	0.4187	0.5817	1.0	11161	2	-0.28402	0.60449	0.60557	0.999922	11658	1	-0.28402
TBCB	4	0.41876	0.58175	1.0	11162	2	-0.42105	0.6651	0.66449	0.999922	12800	0	-0.42105
FXYD6-FXYD2	4	0.41879	0.58178	1.0	11163	1	-0.3237	0.70094	0.70018	0.999922	13485	0	-0.3237
ZNF281	4	0.41885	0.58183	1.0	11164	2	-0.13397	0.14641	0.23658	0.999922	4560	2	-0.13397
CYB5D1	4	0.41886	0.58184	1.0	11165	1	-0.070567	0.65212	0.65143	0.999922	12545	0	-0.070567
RUSC1-AS1	4	0.41888	0.58185	1.0	11166	2	-0.34225	0.13943	0.22742	0.999922	4395	1	-0.34225
MS4A7	4	0.41893	0.58189	1.0	11167	2	-0.62442	0.92861	0.92841	0.999922	17884	0	-0.62442
PSD	4	0.419	0.58194	1.0	11168	2	-0.39857	0.11957	0.20121	0.998537	3891	1	-0.39857
MBD5	4	0.41902	0.58197	1.0	11169	2	-0.35661	0.62709	0.62691	0.999922	12079	1	-0.35661
GIMAP8	4	0.41907	0.582	1.0	11170	2	-0.32165	0.63797	0.63741	0.999922	12287	1	-0.32165
GRM5	4	0.41912	0.58205	1.0	11171	1	0.30173	0.11759	0.19861	0.998537	3837	2	0.30173
CON_7	4	0.41916	0.58209	1.0	11172	2	-0.47268	0.56219	0.56799	0.999922	10933	1	-0.47268
PLLP	4	0.41918	0.5821	1.0	11173	1	-0.033291	0.6978	0.6971	0.999922	13431	0	-0.033291
Sep-03	4	0.41935	0.58224	1.0	11174	1	-0.22369	0.58578	0.58857	0.999922	11328	1	-0.22369
UQCRQ	4	0.41942	0.5823	1.0	11175	1	1.5212	0.0064356	0.018983	0.967502	376	3	1.5212
TTC7B	4	0.41951	0.58238	1.0	11176	2	-0.62734	0.85491	0.85437	0.999922	16416	0	-0.62734
GUCA1A	4	0.41953	0.5824	1.0	11177	2	-0.43415	0.65448	0.65383	0.999922	12596	0	-0.43415
CON_216	4	0.41956	0.58242	1.0	11178	1	-0.30119	0.87495	0.87452	0.999922	16809	0	-0.30119
ERICH6	4	0.41966	0.58251	1.0	11179	2	-0.14809	0.21615	0.32713	0.999922	6266	2	-0.14809
NOXO1	4	0.41971	0.58256	1.0	11180	1	0.4854	0.038701	0.092855	0.985116	1825	3	0.4854
SYNGAP1	4	0.41971	0.58256	1.0	11181	2	-0.57658	0.14355	0.23278	0.999922	4489	1	-0.57658
KIAA1033	4	0.41974	0.58258	1.0	11182	2	-0.51682	0.0086773	0.024402	0.967502	468	1	-0.51682
GLRB	4	0.41987	0.58269	1.0	11183	1	-0.18856	0.15872	0.25253	0.999922	4881	1	-0.18856
DCAF16	4	0.4199	0.58272	1.0	11184	2	-0.44235	0.07068	0.13658	0.989729	2663	1	-0.44235
CHAF1A	4	0.41997	0.58278	1.0	11185	1	-0.099964	0.78976	0.78933	0.999922	15177	0	-0.099964
CAPZA3	4	0.42006	0.58286	1.0	11186	2	-0.66296	0.068168	0.13314	0.989729	2592	1	-0.66296
CEACAM18	4	0.42014	0.58293	1.0	11187	1	-0.34215	0.91329	0.91307	0.999922	17569	0	-0.34215
HOXB13	4	0.42018	0.58296	1.0	11188	2	-0.29636	0.65063	0.65002	0.999922	12515	0	-0.29636
ARHGEF19	4	0.42027	0.58303	1.0	11189	2	-0.25327	0.35296	0.41461	0.999922	7974	1	-0.25327
LRRC29	4	0.42031	0.58308	1.0	11190	2	-0.57321	0.72442	0.72388	0.999922	13958	0	-0.57321
ADAR	4	0.42034	0.5831	1.0	11191	2	-0.58237	0.66842	0.66788	0.999922	12867	0	-0.58237
C8orf44	4	0.42036	0.58311	1.0	11192	2	-0.020668	0.076863	0.1449	0.991575	2825	2	-0.020668
C1QL4	4	0.42038	0.58313	1.0	11193	1	0.097038	0.68263	0.68198	0.999922	13141	0	0.097038
RSU1	4	0.4204	0.58315	1.0	11194	2	-0.45879	0.087487	0.15894	0.995095	3086	1	-0.45879
B4GALT5	4	0.4204	0.58315	1.0	11195	2	-0.63998	0.72483	0.72429	0.999922	13964	0	-0.63998
SEMA3E	4	0.42042	0.58317	1.0	11196	2	-0.52735	0.72664	0.7261	0.999922	13999	0	-0.52735
KCNT1	4	0.42043	0.58318	1.0	11197	2	-0.43678	0.37728	0.4305	0.999922	8271	1	-0.43678
TAS2R16	4	0.4205	0.58325	1.0	11198	1	0.48641	0.45199	0.48193	0.999922	9296	1	0.48641
GUCY2D	4	0.42052	0.58326	1.0	11199	2	-0.34265	0.74364	0.74315	0.999922	14324	0	-0.34265
KRT33B	4	0.42055	0.58329	1.0	11200	2	-0.25861	0.53758	0.54733	0.999922	10539	1	-0.25861
SLITRK6	4	0.42057	0.58332	1.0	11201	2	-0.34695	0.81468	0.81431	0.999922	15667	0	-0.34695
QRICH2	4	0.42059	0.58333	1.0	11202	1	0.26393	0.57281	0.57708	0.999922	11125	1	0.26393
KRT79	4	0.42059	0.58333	1.0	11203	2	-0.086976	0.15928	0.25325	0.999922	4891	2	-0.086976
EID3	4	0.42064	0.58337	1.0	11204	2	-0.5123	0.087584	0.15907	0.995095	3091	1	-0.5123
XAGE2	4	0.42067	0.5834	1.0	11205	2	0.24455	0.028872	0.07121	0.985116	1385	2	0.24455
FOXF1	4	0.42073	0.58345	1.0	11206	2	-0.2281	0.15685	0.2501	0.999922	4828	2	-0.2281
ANGPTL5	4	0.42085	0.58355	1.0	11207	1	1.0825	0.0086613	0.024366	0.967502	466	3	1.0825
ACSL5	4	0.42089	0.58359	1.0	11208	2	-0.17127	0.55995	0.56605	0.999922	10883	1	-0.17127
COX6A2	4	0.42108	0.58378	1.0	11209	2	-0.26655	0.48545	0.50664	0.999922	9774	1	-0.26655
GPR87	4	0.42111	0.5838	1.0	11210	1	-0.29245	0.27734	0.36837	0.999922	7063	1	-0.29245
MFRP	4	0.42113	0.58381	1.0	11211	2	-0.44774	0.50547	0.52177	0.999922	10056	1	-0.44774
SPATA12	4	0.42118	0.58386	1.0	11212	1	-0.087609	0.27652	0.36788	0.999922	7053	1	-0.087609
KRTAP9-2	4	0.4212	0.58388	1.0	11213	2	-0.23579	0.61853	0.6187	0.999922	11927	1	-0.23579
KLC4	4	0.42125	0.58392	1.0	11214	1	-0.077828	0.64481	0.64426	0.999922	12411	1	-0.077828
UTP23	4	0.42131	0.58397	1.0	11215	2	-0.60108	0.4703	0.49519	0.999922	9569	1	-0.60108
ZDHHC11	4	0.42135	0.58401	1.0	11216	2	-0.53298	0.45954	0.48739	0.999922	9412	1	-0.53298
ZNF410	4	0.42139	0.58405	1.0	11217	1	0.16188	0.15392	0.24627	0.999922	4765	1	0.16188
EYA4	4	0.42149	0.58413	1.0	11218	1	0.16222	0.59182	0.59399	0.999922	11438	1	0.16222
ST14	4	0.42152	0.58415	1.0	11219	1	0.48407	0.13252	0.21828	0.998537	4220	2	0.48407
KPNA1	4	0.42158	0.58421	1.0	11220	2	-0.4134	0.68323	0.68259	0.999922	13152	0	-0.4134
MRPL44	4	0.42161	0.58423	1.0	11221	2	-0.59738	0.31476	0.39078	0.999922	7513	1	-0.59738
ERC1	4	0.4217	0.5843	1.0	11222	1	0.061666	0.2733	0.36603	0.999922	7027	1	0.061666
JMJD1C	4	0.4217	0.5843	1.0	11223	2	-0.64796	0.81818	0.81775	0.999922	15746	0	-0.64796
CON_102	4	0.42172	0.58433	1.0	11224	2	-0.38735	0.75408	0.75372	0.999922	14521	0	-0.38735
MFAP4	4	0.4218	0.58438	1.0	11225	2	-0.15695	0.62606	0.62594	0.999922	12065	1	-0.15695
RPL9	4	0.42183	0.58443	1.0	11226	1	0.5536	0.040844	0.096246	0.989632	1881	2	0.5536
PRAMEF15	4	0.42184	0.58443	1.0	11227	2	-0.53557	0.88315	0.88273	0.999922	16964	0	-0.53557
KRTAP5-7	4	0.42191	0.58448	1.0	11228	2	-0.65776	0.7998	0.79941	0.999922	15372	0	-0.65776
PTPN22	4	0.42198	0.58454	1.0	11229	2	-0.18637	0.22364	0.33676	0.999922	6447	2	-0.18637
ZNF331	4	0.42214	0.58467	1.0	11230	1	0.20189	0.02229	0.056402	0.985116	1086	2	0.20189
AFF1	4	0.42219	0.5847	1.0	11231	2	0.033737	0.090078	0.1624	0.995176	3158	2	0.033737
OR5AU1	4	0.42225	0.58475	1.0	11232	1	0.38683	0.16096	0.25543	0.999922	4930	2	0.38683
HECW2	4	0.42236	0.58485	1.0	11233	2	-0.49315	0.6936	0.69294	0.999922	13358	0	-0.49315
FGF4	4	0.42236	0.58485	1.0	11234	2	-0.42978	0.77286	0.77248	0.999922	14877	0	-0.42978
BHMT	4	0.42246	0.58494	1.0	11235	2	-0.38922	0.2595	0.35809	0.999922	6867	1	-0.38922
ACTR6	4	0.42249	0.58496	1.0	11236	2	-0.38633	0.25767	0.35705	0.999922	6849	1	-0.38633
PRAMEF17	4	0.42251	0.58497	1.0	11237	2	-0.52128	0.13328	0.21927	0.998537	4246	1	-0.52128
OR2T1	4	0.42252	0.58498	1.0	11238	2	-0.57432	0.81312	0.81275	0.999922	15630	0	-0.57432
PCDHA9	4	0.42256	0.58501	1.0	11239	1	-0.44299	0.90747	0.90722	0.999922	17456	0	-0.44299
GAR1	4	0.4226	0.58506	1.0	11240	2	-0.5087	0.88672	0.88638	0.999922	17040	0	-0.5087
CSRNP1	4	0.42283	0.58527	1.0	11241	2	-0.52095	0.44585	0.47753	0.999922	9191	1	-0.52095
CDKN2AIPNL	4	0.42287	0.5853	1.0	11242	1	-0.40467	0.84864	0.84804	0.999922	16289	0	-0.40467
ANKRD42	4	0.42294	0.58536	1.0	11243	1	-0.51017	0.60274	0.60399	0.999922	11626	0	-0.51017
ZBED4	4	0.42295	0.58536	1.0	11244	2	-0.51294	0.70772	0.707	0.999922	13626	0	-0.51294
TCEA1	4	0.42309	0.58549	1.0	11245	1	0.1455	0.20239	0.30932	0.999922	5919	2	0.1455
ERICH3	4	0.42309	0.58549	1.0	11246	2	-0.5659	0.85581	0.85526	0.999922	16436	0	-0.5659
NR4A3	4	0.42311	0.58551	1.0	11247	2	-0.35198	0.75594	0.75557	0.999922	14558	0	-0.35198
VGLL3	4	0.42322	0.5856	1.0	11248	2	-0.10687	0.19923	0.3052	0.999922	5841	2	-0.10687
TOP1MT	4	0.42328	0.58565	1.0	11249	1	0.69317	0.010225	0.028147	0.967502	550	2	0.69317
DCP1A	4	0.42333	0.58569	1.0	11250	1	-0.05021	0.67268	0.6721	0.999922	12946	0	-0.05021
PLCB3	4	0.42348	0.58581	1.0	11251	2	-0.72453	0.6233	0.62328	0.999922	12013	1	-0.72453
WFDC10A	4	0.42349	0.58582	1.0	11252	1	0.35337	0.15412	0.24653	0.999922	4772	2	0.35337
TNFRSF11B	4	0.42352	0.58585	1.0	11253	2	-0.58439	0.67317	0.67259	0.999922	12955	0	-0.58439
SNX4	4	0.42362	0.58593	1.0	11254	1	-0.19273	0.13552	0.22226	0.998537	4308	1	-0.19273
NBEAL2	4	0.42373	0.58602	1.0	11255	1	0.038061	0.6278	0.62761	0.999922	12092	1	0.038061
ITIH1	4	0.42379	0.58608	1.0	11256	2	-0.29179	0.54132	0.55041	0.999922	10603	1	-0.29179
C10orf113	4	0.42396	0.58623	1.0	11257	2	-0.59123	0.86924	0.86881	0.999922	16684	0	-0.59123
FOXC1	4	0.42399	0.58625	1.0	11258	2	-0.072844	0.16852	0.2652	0.999922	5114	2	-0.072844
SLC9A7	4	0.4241	0.58635	1.0	11259	2	-0.37055	0.44705	0.47841	0.999922	9210	1	-0.37055
SLC43A1	4	0.42412	0.58636	1.0	11260	1	0.21127	0.16312	0.25819	0.999922	4983	2	0.21127
NDUFA2	4	0.42417	0.58641	1.0	11261	1	-0.033406	0.50375	0.52046	0.999922	10029	1	-0.033406
LAGE3	4	0.42428	0.58649	1.0	11262	1	-0.027638	0.35131	0.41356	0.999922	7952	1	-0.027638
PACRGL	4	0.42438	0.58657	1.0	11263	1	0.093974	0.13016	0.2152	0.998537	4159	2	0.093974
STAG1	4	0.42441	0.58661	1.0	11264	1	-0.054308	0.34566	0.40995	0.999922	7880	1	-0.054308
LRRIQ3	4	0.42442	0.58661	1.0	11265	2	-0.43512	0.67635	0.67568	0.999922	13030	0	-0.43512
CD164L2	4	0.42447	0.58666	1.0	11266	2	-0.32406	0.71128	0.71055	0.999922	13691	0	-0.32406
YTHDF2	4	0.42452	0.5867	1.0	11267	2	-0.3461	0.61797	0.61819	0.999922	11913	1	-0.3461
VASN	4	0.42452	0.5867	1.0	11268	2	-0.5768	0.92573	0.92553	0.999922	17820	0	-0.5768
CON_188	4	0.42457	0.58675	1.0	11269	1	-0.078128	0.34095	0.40697	0.999922	7815	1	-0.078128
C19orf66	4	0.42465	0.58682	1.0	11270	1	0.055249	0.55989	0.56599	0.999922	10882	1	0.055249
ICT1	4	0.42475	0.58692	1.0	11271	2	-0.47781	0.22527	0.33877	0.999922	6491	1	-0.47781
TIMM22	4	0.42486	0.58701	1.0	11272	1	0.12935	0.19256	0.29662	0.999922	5693	2	0.12935
